Flows,Throughput,Throughput CPU,RR,RR CPU
1,32.32173647388377,71.75807294718314,26517.65,1.2
2,26.191353204932277,58.803923165010005,25658.690000000002,1.13
4,24.33212306251049,64.90934691087716,25135.8475,1.0925
8,12.281389326686964,29.60750174342033,23568.2125,1.0631249999999999
16,6.1446964081793976,21.258676390733637,21308.908125,1.04375
32,3.0766840187208433,12.59854876999274,16516.1984375,0.9043457031250001
