Flows,Throughput,Throughput CPU,RR,RR CPU
1,6.88076136577335,27.210057920986753,27674.98,1.23
2,5.330908284424573,20.75927092948917,23612.115,1.035
4,5.241017409620524,21.537811320512684,25134.004999999997,1.0475
8,5.82332867627721,26.820416906786942,23322.07,1.0075
16,3.7909058455608307,18.14612973894184,21445.220625,1.036484375
32,2.205433222051299,11.754350310258264,17577.646875,0.908212890625
