Flows,Throughput,Throughput CPU,RR,RR CPU
1,1.1207286777087209,54.55133125853504,3885.45,10.72
2,0.548076838629945,28.151639822789228,3366.3,8.305
4,0.15667288417262631,21.70780588984985,2315.025,5.631875
8,0.09366099002293754,12.348342241444529,1799.5375,3.62234375
16,0.027470980377759364,3.949734529896227,840.329375,1.7380859375
32,0.009259137467827337,1.7314683953433687,454.35625,0.952861328125
