Flows,Throughput,Throughput CPU,RR,RR CPU
1,0.8894785047717679,48.81597566916594,2673.63,17.81
2,0.4444616891518918,25.84306795849664,2844.9849999999997,13.5975
4,0.12314441516836323,18.779906045317105,1795.4924999999998,7.6068750000000005
8,0.07549464821912612,9.74675099101854,1160.58,4.49578125
16,0.03628105374276073,4.521238254424287,685.776875,2.485234375
32,0.015118691617927308,1.8916304174542764,352.57625,1.2858984375
