Flows,Throughput,Throughput CPU,RR,RR CPU
1,16.475808473160928,85.09684883299543,29181.91,1.73
2,10.978717238187585,67.26656905676666,25533.66,1.495
4,10.291563697807044,68.64845087447826,28433.4725,1.3925
8,10.215047024174597,69.26762477708935,25660.84375,1.3475
16,5.875701556703441,56.17800508482165,25724.505624999998,1.2443359375
32,2.9462552253105927,38.938958429379376,21418.0428125,1.03431640625
