Flows,Throughput,Throughput CPU,RR,RR CPU
1,38.84551167203969,66.40486856034005,45543.67,1.23
2,39.12516678699812,60.763827837815555,44155.020000000004,0.955
4,24.683024885364926,35.34464870136721,42998.875,1.03
8,12.349161018030683,22.69827907737706,41273.41,0.9425
16,6.180446712063604,15.458998058632721,36718.21625,0.9675
32,3.0951054887889025,10.524566079722469,29392.469375,0.8559375
