Flows,Throughput,Throughput CPU,RR,RR CPU
1,14.718650312551228,65.7874631956919,27142.44,1.68
2,13.915475029855424,65.61480831172383,27138.075,1.545
4,7.645709046119262,51.999634449516435,26439.2775,1.4575
8,8.7833394862214,65.84333121804339,27113.11375,1.2375
16,5.628773795729702,48.42585574229994,25198.74125,1.23875
32,2.7958153669760484,25.939129293123496,22216.71375,0.984423828125
