Flows,Throughput,Throughput CPU,RR,RR CPU
1,1.2517334957259445,36.09043487721287,16864.13,1.18
2,1.2325827925190693,35.720661911194625,16246.21,1.015
4,1.2509600518924304,37.249873844516486,16140.075,0.885
8,1.1230566546338503,34.20662519114564,15212.24125,0.9875
16,0.9880643703590334,36.81282554320703,13574.308125,0.989375
32,0.6212302704294782,24.735677434308762,11275.55375,0.94185546875
