Flows,TCP Throughput,TCP Throughput CPU,TCP RR,TCP RR CPU
1,1.7021384435510356,40.61566559159881,1741.0,55.11
2,0.8749313816123088,50.31207385355176,754.015,29.435000000000002
4,0.43857954516452924,23.574089014371193,271.525,16.540625000000002
8,0.22790361426389993,15.332509062777794,149.14,8.60046875
16,0.11730597684321949,7.743241233188551,78.83875,4.6003515625
32,0.06280130175948123,4.140875248536426,40.5703125,2.285634765625
