Flows,Throughput,Throughput CPU,RR,RR CPU
1,3.1705395024034044,22.232197025718595,11052.28,0.89
2,2.711469154100018,17.41540773563938,10922.535,0.765
4,2.5747781693857856,16.475260243727558,10779.1225,0.728125
8,2.451627930622267,17.38291835260313,10703.36375,0.77375
16,2.7287576372360713,21.215150875879196,10286.31,0.8275390625
32,2.2394909349969385,21.989056441706,9755.5696875,0.8697265624999999
