Flows,Throughput,Throughput CPU,RR,RR CPU
1,30.53492599109008,61.46507022635145,28413.690000000002,1.02
2,28.717432536045383,59.75160104235435,29242.53,1.06
4,24.5665594152467,48.21407870316395,28581.885000000002,1.0625
8,12.325857404454545,24.042634917970307,28973.30875,1.1026562500000001
16,6.158467880415708,15.911229324836022,26440.58,1.06375
32,3.081033469414833,9.558656789872076,20624.674375,0.941240234375
