Flows,Throughput,Throughput CPU,RR,RR CPU
1,5.979765868571437,23.10989536523773,25931.93,1.17
2,5.501685913426641,21.649548291935627,24946.89,1.105
4,4.88042461275585,19.09713115282072,24562.2775,1.1275
8,4.128492908384285,17.391205213601992,23057.557500000003,1.06953125
16,2.373418198934924,10.295143118657268,19448.2525,0.935625
32,1.3962854073458186,8.242987394591374,17781.183125,0.947314453125
