Flows,Throughput,Throughput CPU,RR,RR CPU
1,1.7008390412085534,42.45892244994115,2395.67,15.87
2,0.8279563315258339,49.00605425849804,1853.03,9.445
4,0.41718406883195935,14.734079650934099,1550.0525,7.505625
8,0.21762490736013204,14.773336710459953,1060.7975,4.54171875
16,0.12031933858157515,8.160283702780275,637.095625,2.634296875
32,0.06088812245092179,4.231534992639674,325.8115625,1.312724609375
