Flows,Throughput,Throughput CPU,RR,RR CPU
1,14.330690148247882,32.016516117761796,48058.06,1.205
2,9.556086874493266,21.89013036845238,49476.3925,0.9425
4,6.122571341294634,14.394589074146783,45972.04125,1.0375
8,4.403976394549043,9.540201271827685,43962.696875,0.9612499999999999
16,2.7409661669720222,6.4097034390751775,38784.399375,0.8721875
32,1.34003117311611,4.209408036079752,25642.73578125,0.639755859375
