Flows,Throughput,Throughput CPU,RR,RR CPU
1,32.54662998552962,68.7642107154961,26417.99,1.43
2,20.124377231876217,45.89833182538215,24542.145,1.145
4,14.16221151225265,38.975447694002504,23407.785,1.01
8,10.032613876920399,31.412196994442734,21376.43,1.0
16,4.978874072590178,24.460295567667835,20792.80375,1.006875
32,2.338460465570339,14.125098397451247,11610.098125,0.616357421875
