Flows,Throughput,Throughput CPU,RR,RR CPU
1,19.90889410532713,65.8501478313839,10919.76,0.93
2,16.889363958611717,58.35826185047817,10428.345,0.785
4,16.098356515574636,62.69078668975133,10953.3025,0.815
8,12.247908623445301,48.01684674906828,10789.395,0.80625
16,6.138760118549671,32.047517607237396,9937.23,0.8231640625
32,3.0746271515377814,23.507995193137283,9355.07125,0.8824218749999999
