Flows,Throughput,Throughput CPU,RR,RR CPU
1,7.529277216734339,99.98274030118175,15848.85,0.95
2,8.182025872639878,99.0515562103832,15913.95,0.855
4,7.775096503967787,99.03228581683648,15435.8275,0.815
8,8.119902843170705,74.01682729293218,15218.9725,0.79
16,5.82088251104898,66.32927999168263,15075.684374999999,0.814375
32,2.936953713374656,41.769279375227434,13180.330625,0.850087890625
