Flows,Throughput,Throughput CPU,RR,RR CPU
1,22.08454152833794,69.3310245494936,16071.3,1.28
2,19.03214618698766,64.73406954842696,15347.564999999999,1.175
4,17.758335827053667,64.16115034935767,15824.7425,1.105
8,12.110837292102964,43.33825808459254,14527.76625,1.09765625
16,6.141639510788466,29.147413930751863,12849.363125,1.008125
32,3.0773063857367235,21.97603544416345,10487.46125,0.99263671875
