Flows,Throughput,Throughput CPU,RR,RR CPU
1,30.094481345623265,93.75814887666714,29136.19,1.13
2,25.794633864774166,75.79808092464658,29168.485,1.15
4,23.798223662218557,67.26476986891542,28260.557500000003,1.11
8,12.346730993812495,37.47251600204682,27105.94875,1.15125
16,6.182575310878906,22.639296135855147,25451.81375,1.12375
32,3.096124617163328,18.61760541659769,20634.8953125,1.0664453125
