Flows,Throughput,Throughput CPU,RR,RR CPU
1,20.690339512346107,68.82657464135535,15563.31,1.21
2,18.11803011297122,75.81748312796736,15476.405,1.17
4,15.832150676944615,50.72627696273021,14987.5425,1.1525
8,12.285960664600607,43.965784777368675,14230.21625,1.06875
16,6.151654611925921,31.236913399349845,11814.00625,1.0344921875
32,3.0786557430512986,35.68629522529147,10566.3984375,1.047158203125
