Flows,Throughput,Throughput CPU,RR,RR CPU
1,13.959403665207462,71.84023494797847,23156.3,1.26
2,13.924857873304067,71.62189339026685,22837.575,1.215
4,13.635845181617567,70.90280740236541,20866.165,1.1725
8,11.577513674337233,70.56918627373048,20569.89125,1.11875
16,5.86622319802723,53.58963511435892,20127.720625,1.139375
32,2.9392698807391593,40.538047790663924,15317.8328125,1.025361328125
