Flows,Throughput,Throughput CPU,RR,RR CPU
1,3.0286144453685986,46.04090396784942,36489.94,1.07
2,3.1572426927206054,49.843431860945216,34823.695,1.18
4,3.1560975843822305,46.65608062983807,34581.7375,1.1175
8,2.9786449148526803,52.65719568195214,32722.018750000003,1.09375
16,2.6354783871148677,56.63368584734005,27218.5675,0.93375
32,2.0645070340468052,52.88217570760027,22542.6440625,0.937939453125
