Flows,Throughput,Throughput CPU,RR,RR CPU
1,6.2404103449171275,88.0384081001472,27894.23,1.27
2,5.422517041572885,79.67730867300467,27400.6,1.19
4,5.412633420531391,88.6868431466223,25760.1,1.085
8,5.083848028339468,94.50263525283897,25268.1575,1.10125
16,3.6404876962225883,63.05503959656822,22174.499375,1.031328125
32,2.352719125300115,32.68980010615001,17110.5471875,0.9215625
