Flows,Throughput,Throughput CPU,RR,RR CPU
1,44.18730542150137,8.319826354944219,42275.02,1.02
2,40.785195172251015,44.34751446806335,43758.04,1.06
4,24.544867116341116,34.5019215339205,40598.229999999996,0.8225
8,12.349741569900006,17.168792291741855,41057.36125,0.98875
16,6.1783402291466665,10.05589045001045,35712.6525,0.8475
32,3.094210018772024,9.513517657721783,28998.2821875,0.8194140624999999
