Flows,Throughput,Throughput CPU,RR,RR CPU
1,14.578324826100848,74.78960493480335,24464.04,1.26
2,11.048647788496131,60.40718987540324,24340.805,1.13
4,9.618076512476746,55.734241205493554,23929.1475,1.085
8,8.154489466250242,49.090837260956604,21762.35375,1.04875
16,5.675183360456875,43.580560375425605,19139.37125,0.9468359375000001
32,2.841110983258336,28.445408529068462,15322.97,0.866806640625
