Flows,Throughput,Throughput CPU,RR,RR CPU
1,42.37264062219717,87.14410367988395,36016.22,1.22
2,39.03162486937319,86.00909110767357,34218.22,1.265
4,23.82913672464278,67.4140934460921,35688.47,1.125
8,12.278025102626772,39.67174412516546,33427.43,1.085
16,6.146412716285705,21.994788410793536,28727.101875,0.985625
32,3.1061628874041607,13.768899609766274,23589.925,0.9080468749999999
