Flows,Throughput,Throughput CPU,RR,RR CPU
1,39.76412701940591,87.96247495941843,36472.97,1.31
2,39.58095423883411,86.14069586105063,35452.19,1.12
4,24.686058271673005,62.2983035374136,33956.1725,1.025
8,12.364618756593222,35.95170557450574,32982.35375,1.03625
16,6.182428633001562,22.227441002144307,28670.80625,0.978046875
32,3.11819080524357,15.137511594594216,23301.913125,0.901962890625
