Flows,Throughput,Throughput CPU,RR,RR CPU
1,11.269087827180677,43.59369467505106,36607.92,1.23
2,11.51676286959637,38.74399260650871,34378.29,1.185
4,11.899366619678105,52.452725703722045,34769.185,1.095
8,7.30822622792067,29.627593746333215,33000.65375,1.05875
16,5.663518962731246,30.875617712365788,27542.574375,0.905625
32,2.7921821262501645,15.616355100781833,22508.689687500002,0.9115332031250001
