Flows,Throughput,Throughput CPU,RR,RR CPU
1,5.33410500887387,19.892472293919287,25308.76,1.24
2,4.869791879823698,17.92882615108146,25102.265,1.14
4,4.073681796666653,15.492693137702545,24231.025,1.09875
8,3.5548732749494927,14.18692790084003,22755.66125,1.07125
16,3.52242175016914,16.49382661156236,19454.706875,0.9525
32,2.389817110487577,13.976017581118843,15833.584375,0.887900390625
