Flows,Throughput,Throughput CPU,RR,RR CPU
1,33.2674869484156,79.1116801680617,26799.48,1.25
2,30.089763743213993,81.81514469408945,26144.955,1.15
4,24.574710359525604,66.3692122451564,25428.915,1.125
8,12.283846670213656,34.099035185302625,24391.8325,1.085
16,6.151121165666746,18.948441597261144,21599.426875,1.01875
32,3.076610299059842,10.46174370137268,16344.675625,0.877880859375
