Flows,Throughput,Throughput CPU,RR,RR CPU
1,28.76514271111609,75.98852009525615,24494.17,3.99
2,28.191215153213903,77.81552688868967,23189.735,2.5
4,24.103851283629854,69.87562492865462,22938.905,1.825
8,12.262576347026306,36.6762684443206,20647.32125,1.39
16,6.140637938812562,19.273052728664528,18798.8025,1.154375
32,3.078326194666638,10.976308613925992,14917.4603125,0.969794921875
