Flows,Throughput,Throughput CPU,RR,RR CPU
1,2.181099115181622,85.75862384307197,25411.66,1.24
2,2.0400718471248247,99.95560067849817,24861.254999999997,1.045
4,1.9493536272686847,99.97942439177976,24561.1875,1.1275
8,1.9019261219827832,99.97725677026902,22673.22125,0.97375
16,1.3907208012713224,99.95219354406157,20826.92125,1.029375
32,1.2067484348988804,99.95165382762377,15265.2415625,0.8592578125
