Flows,Throughput,Throughput CPU,RR,RR CPU
1,7.417734976939136,52.319911387759554,36845.88,1.19
2,11.820317537275052,90.79673744081632,32548.964999999997,0.915
4,13.203242834141717,95.77736259648677,22025.685,0.62
8,8.216369835846091,77.10996839053277,15163.2725,0.46375
16,5.0088431761519505,45.19989208480719,10206.515625,0.3131640625
32,2.7079588317219305,23.1763260969668,7992.0,0.227529296875
