Flows,Throughput,Throughput CPU,RR,RR CPU
1,5.53242354136462,90.0308326173322,25361.75,4.01
2,5.470658848092222,93.51724657246729,24285.125,2.555
4,5.199008713054272,93.67984690725334,23112.08,1.745
8,4.982274364733813,93.02169391643815,20952.052499999998,1.3975
16,3.557992152540367,74.28807115567874,19831.594375,1.1820703125
32,1.8949262907463476,38.266971116083496,15994.574375,1.0082421875
