Flows,Throughput,Throughput CPU,RR,RR CPU
1,19.6716766769599,38.286523582918974,35540.11,1.2
2,13.04304706982407,31.327982390121036,35167.384999999995,1.135
4,11.848480745346206,31.68172038131855,34844.825,1.115
8,9.698508803087881,25.625879179274154,33971.84625,1.1
16,5.854485889557308,16.782324866969073,30452.299375,1.047109375
32,2.930788136450431,9.63118900279233,23807.845,0.924375
