Flows,Throughput,Throughput CPU,RR,RR CPU
1,12.886549197087417,43.12656170979355,46076.78,0.96
2,9.719997190028897,26.21633401795767,44796.945,0.9
4,10.651063689589249,24.840570835282655,36579.795,0.7375
8,9.09895100414135,20.941156931004347,39287.9525,0.8475
16,5.186190623508503,12.66539160148641,34628.864375,0.799375
32,2.7233517605434194,7.1837879992256815,30604.3915625,0.81998046875
